No,;Time;;Time 1;Time 2;Delay;delay 1;delay 2;jitter
7385;28985,708;;28985,708;28985,708;0;-0,055;-0,205;-0,15
7386;28985,708;;28985,708;28985,763;0,055;-0,205;0,147;0,352
7387;28985,763;;28985,763;28986,023;0,26;0,147;0,112;-0,035
7388;28986,023;;28986,023;28986,136;0,113;0,112;-0,02;-0,132
7389;28986,136;;28986,136;28986,137;0,001;-0,02;-0,103;-0,083
7390;28986,137;;28986,137;28986,158;0,021;-0,103;0,089;0,192
7391;28986,158;;28986,158;28986,282;0,124;0,089;-0,035;-0,124
7392;28986,282;;28986,282;28986,317;0,035;-0,035;0,041;0,076
7393;28986,317;;28986,317;28986,387;0,07;0,041;-0,169;-0,21
7394;28986,387;;28986,387;28986,416;0,029;-0,169;0,169;0,338
7395;28986,416;;28986,416;28986,614;0,198;0,169;-7,621;-7,79
7396;28986,614;;28986,614;28986,643;0,029;-7,621;7,64;15,261
7397;28986,643;;28986,643;28994,293;7,65;7,64;0,009;-7,631
7398;28994,293;;28994,293;28994,303;0,01;0,009;-0,031;-0,04
7399;28994,303;;28994,303;28994,304;0,001;-0,031;-0,06;-0,029
7400;28994,304;;28994,304;28994,336;0,032;-0,06;0,092;0,152
7401;28994,336;;28994,336;28994,428;0,092;0,092;-0,001;-0,093
7402;28994,428;;28994,428;28994,428;0;-0,001;0,001;0,002
7403;28994,428;;28994,428;28994,429;0,001;0,001;-0,001;-0,002
7404;28994,429;;28994,429;28994,429;0;-0,001;0;0,001
7405;28994,429;;28994,429;28994,43;0,001;0;0,001;0,001
7406;28994,43;;28994,43;28994,431;0,001;0,001;-0,001;-0,002
7407;28994,431;;28994,431;28994,431;0;-0,001;0,001;0,002
7408;28994,431;;28994,431;28994,432;0,001;0,001;-0,001;-0,002
7409;28994,432;;28994,432;28994,432;0;-0,001;-0,056;-0,055
7410;28994,432;;28994,432;28994,433;0,001;-0,056;0,023;0,079
7411;28994,433;;28994,433;28994,49;0,057;0,023;0,013;-0,01
7412;28994,49;;28994,49;28994,524;0,034;0,013;-0,871;-0,884
7413;28994,524;;28994,524;28994,545;0,021;-0,871;-0,114;0,757
7414;28994,545;;28994,545;28995,437;0,892;-0,114;1,006;1,12
7415;28995,437;;28995,437;28996,443;1,006;1,006;-0,001;-1,007
7416;28996,443;;28996,443;28996,443;0;-0,001;-0,028;-0,027
7417;28996,443;;28996,443;28996,444;0,001;-0,028;-0,835;-0,807
7418;28996,444;;28996,444;28996,473;0,029;-0,835;-1,94;-1,105
7419;28996,473;;28996,473;28997,337;0,864;-1,94;2,804;4,744
7420;28997,337;;28997,337;29000,141;2,804;2,804;-0,001;-2,805
7422;29000,141;;29000,141;29000,141;0;-0,001;0,001;0,002
7423;29000,141;;29000,141;29000,142;0,001;0,001;-0,053;-0,054
7424;29000,142;;29000,142;29000,142;0;-0,053;-2,436;-2,383
7425;29000,142;;29000,142;29000,195;0,053;-2,436;2,294;4,73
7426;29000,195;;29000,195;29002,684;2,489;2,294;0,189;-2,105
7427;29002,684;;29002,684;29002,879;0,195;0,189;-6,076;-6,265
7428;29002,879;;29002,879;29002,885;0,006;-6,076;6,081;12,157
7429;29002,885;;29002,885;29008,967;6,082;6,081;0,001;-6,08
7430;29008,967;;29008,967;29008,968;0,001;0,001;0;-0,001
7431;29008,968;;29008,968;29008,968;0;0;0;0
7432;29008,968;;29008,968;29008,968;0;0;-0,03;-0,03
7433;29008,968;;29008,968;29008,968;0;-0,03;-0,315;-0,285
7434;29008,968;;29008,968;29008,998;0,03;-0,315;0,33;0,645
7435;29008,998;;29008,998;29009,343;0,345;0,33;-0,313;-0,643
7436;29009,343;;29009,343;29009,358;0,015;-0,313;0,327;0,64
7437;29009,358;;29009,358;29009,686;0,328;0,327;-0,014;-0,341
7438;29009,686;;29009,686;29009,687;0,001;-0,014;-0,323;-0,309
7439;29009,687;;29009,687;29009,702;0,015;-0,323;-1,6;-1,277
7440;29009,702;;29009,702;29010,04;0,338;-1,6;1,927;3,527
7441;29010,04;;29010,04;29011,978;1,938;1,927;-3,107;-5,034
7443;29011,978;;29011,978;29011,989;0,011;-3,107;-0,738;2,369
7444;29011,989;;29011,989;29015,107;3,118;-0,738;3,855;4,593
7445;29015,107;;29015,107;29018,963;3,856;3,855;0;-3,855
7446;29018,963;;29018,963;29018,964;0,001;0;-0,025;-0,025
7447;29018,964;;29018,964;29018,965;0,001;-0,025;-0,401;-0,376
7448;29018,965;;29018,965;29018,991;0,026;-0,401;0,422;0,823
7449;29018,991;;29018,991;29019,418;0,427;0,422;-3,472;-3,894
7450;29019,418;;29019,418;29019,423;0,005;-3,472;2,465;5,937
7451;29019,423;;29019,423;29022,9;3,477;2,465;-0,268;-2,733
7452;29022,9;;29022,9;29023,912;1,012;-0,268;1,242;1,51
7453;29023,912;;29023,912;29025,192;1,28;1,242;0,019;-1,223
7454;29025,192;;29025,192;29025,23;0,038;0,019;0,007;-0,012
7455;29025,23;;29025,23;29025,249;0,019;0,007;-7,075;-7,082
7456;29025,249;;29025,249;29025,261;0,012;-7,075;6,303;13,378
7457;29025,261;;29025,261;29032,348;7,087;6,303;0,4;-5,903
7458;29032,348;;29032,348;29033,132;0,784;0,4;-0,755;-1,155
7459;29033,132;;29033,132;29033,516;0,384;-0,755;0,065;0,82
7460;29033,516;;29033,516;29034,655;1,139;0,065;-5,53;-5,595
7461;29034,655;;29034,655;29035,729;1,074;-5,53;5,849;11,379
7462;29035,729;;29035,729;29042,333;6,604;5,849;0,701;-5,148
7463;29042,333;;29042,333;29043,088;0,755;0,701;0,01;-0,691
7464;29043,088;;29043,088;29043,142;0,054;0,01;0,039;0,029
7465;29043,142;;29043,142;29043,186;0,044;0,039;-7,693;-7,732
7466;29043,186;;29043,186;29043,191;0,005;-7,693;7,697;15,39
7467;29043,191;;29043,191;29050,889;7,698;7,697;-0,001;-7,698
7468;29050,889;;29050,889;29050,89;0,001;-0,001;0,001;0,002
7469;29050,89;;29050,89;29050,892;0,002;0,001;0,001;0
7470;29050,892;;29050,892;29050,893;0,001;0,001;0;-0,001
7471;29050,893;;29050,893;29050,893;0;0;0;0
7472;29050,893;;29050,893;29050,893;0;0;0;0
7473;29050,893;;29050,893;29050,893;0;0;-0,001;-0,001
7474;29050,893;;29050,893;29050,893;0;-0,001;0,001;0,002
7475;29050,893;;29050,893;29050,894;0,001;0,001;-0,001;-0,002
7476;29050,894;;29050,894;29050,894;0;-0,001;0,001;0,002
7477;29050,894;;29050,894;29050,895;0,001;0,001;-0,001;-0,002
7478;29050,895;;29050,895;29050,895;0;-0,001;0,001;0,002
7479;29050,895;;29050,895;29050,896;0,001;0,001;-0,001;-0,002
7480;29050,896;;29050,896;29050,896;0;-0,001;0,001;0,002
7481;29050,896;;29050,896;29050,897;0,001;0,001;-0,001;-0,002
7482;29050,897;;29050,897;29050,897;0;-0,001;-0,044;-0,043
7483;29050,897;;29050,897;29050,898;0,001;-0,044;-0,003;0,041
7484;29050,898;;29050,898;29050,943;0,045;-0,003;0,028;0,031
7485;29050,943;;29050,943;29050,991;0,048;0,028;-0,02;-0,048
7486;29050,991;;29050,991;29051,011;0,02;-0,02;-0,091;-0,071
7487;29051,011;;29051,011;29051,051;0,04;-0,091;0,046;0,137
7488;29051,051;;29051,051;29051,182;0,131;0,046;0,081;0,035
7489;29051,182;;29051,182;29051,267;0,085;0,081;-0,929;-1,01
7490;29051,267;;29051,267;29051,271;0,004;-0,929;0,902;1,831
7491;29051,271;;29051,271;29052,204;0,933;0,902;-2,948;-3,85
7492;29052,204;;29052,204;29052,235;0,031;-2,948;2,659;5,607
7493;29052,235;;29052,235;29055,214;2,979;2,659;0,319;-2,34
7494;29055,214;;29055,214;29055,534;0,32;0,319;0,001;-0,318
7495;29055,534;;29055,534;29055,535;0,001;0,001;-1,741;-1,742
7496;29055,535;;29055,535;29055,535;0;-1,741;1,529;3,27
7497;29055,535;;29055,535;29057,276;1,741;1,529;0,08;-1,449
7498;29057,276;;29057,276;29057,488;0,212;0,08;-0,008;-0,088
7499;29057,488;;29057,488;29057,62;0,132;-0,008;-0,022;-0,014
7500;29057,62;;29057,62;29057,76;0,14;-0,022;0,022;0,044
7501;29057,76;;29057,76;29057,922;0,162;0,022;-5,035;-5,057
7502;29057,922;;29057,922;29058,062;0,14;-5,035;5,172;10,207
7503;29058,062;;29058,062;29063,237;5,175;5,172;0,003;-5,169
7504;29063,237;;29063,237;29063,24;0,003;0,003;-0,001;-0,004
7505;29063,24;;29063,24;29063,24;0;-0,001;0,001;0,002
7506;29063,24;;29063,24;29063,241;0,001;0,001;0;-0,001
7507;29063,241;;29063,241;29063,241;0;0;0;0
7508;29063,241;;29063,241;29063,241;0;0;-0,37;-0,37
7509;29063,241;;29063,241;29063,241;0;-0,37;0,31;0,68
7510;29063,241;;29063,241;29063,611;0,37;0,31;0,037;-0,273
7511;29063,611;;29063,611;29063,671;0,06;0,037;0,002;-0,035
7512;29063,671;;29063,671;29063,694;0,023;0,002;0,008;0,006
7513;29063,694;;29063,694;29063,715;0,021;0,008;-0,002;-0,01
7514;29063,715;;29063,715;29063,728;0,013;-0,002;-0,033;-0,031
7515;29063,728;;29063,728;29063,743;0,015;-0,033;-0,092;-0,059
7516;29063,743;;29063,743;29063,791;0,048;-0,092;0,117;0,209
7517;29063,791;;29063,791;29063,931;0,14;0,117;-1,279;-1,396
7518;29063,931;;29063,931;29063,954;0,023;-1,279;1,255;2,534
7519;29063,954;;29063,954;29065,256;1,302;1,255;-0,263;-1,518
7520;29065,256;;29065,256;29065,303;0,047;-0,263;0,309;0,572
7521;29065,303;;29065,303;29065,613;0,31;0,309;-1,732;-2,041
7522;29065,613;;29065,613;29065,614;0,001;-1,732;0,69;2,422
7523;29065,614;;29065,614;29067,347;1,733;0,69;1,042;0,352
7524;29067,347;;29067,347;29068,39;1,043;1,042;0,001;-1,041
7525;29068,39;;29068,39;29068,391;0,001;0,001;-0,041;-0,042
7526;29068,391;;29068,391;29068,391;0;-0,041;-0,111;-0,07
7527;29068,391;;29068,391;29068,432;0,041;-0,111;-1,277;-1,166
7528;29068,432;;29068,432;29068,584;0,152;-1,277;-0,217;1,06
7529;29068,584;;29068,584;29070,013;1,429;-0,217;1,645;1,862
7530;29070,013;;29070,013;29071,659;1,646;1,645;-0,663;-2,308
7531;29071,659;;29071,659;29071,66;0,001;-0,663;-1,189;-0,526
7532;29071,66;;29071,66;29072,324;0,664;-1,189;1,513;2,702
7533;29072,324;;29072,324;29074,177;1,853;1,513;0,333;-1,18
7534;29074,177;;29074,177;29074,517;0,34;0,333;-0,112;-0,445
7535;29074,517;;29074,517;29074,524;0,007;-0,112;0,114;0,226
7536;29074,524;;29074,524;29074,643;0,119;0,114;-2,111;-2,225
7537;29074,643;;29074,643;29074,648;0,005;-2,111;0,289;2,4
7538;29074,648;;29074,648;29076,764;2,116;0,289;1,333;1,044
7539;29076,764;;29076,764;29078,591;1,827;1,333;-3,124;-4,457
7540;29078,591;;29078,591;29079,085;0,494;-3,124;1,783;4,907
7541;29079,085;;29079,085;29082,703;3,618;1,783;1,835;0,052
7542;29082,703;;29082,703;29084,538;1,835;1,835;0;-1,835
7543;29084,538;;29084,538;29084,538;0;0;-0,001;-0,001
7544;29084,538;;29084,538;29084,538;0;-0,001;0,001;0,002
7545;29084,538;;29084,538;29084,539;0,001;0,001;0;-0,001
7546;29084,539;;29084,539;29084,539;0;0;-1,662;-1,662
7547;29084,539;;29084,539;29084,539;0;-1,662;1,206;2,868
7548;29084,539;;29084,539;29086,201;1,662;1,206;-9,764;-10,97
7549;29086,201;;29086,201;29086,657;0,456;-9,764;10,22;19,984
7550;29086,657;;29086,657;29096,877;10,22;10,22;-0,001;-10,221
7551;29096,877;;29096,877;29096,877;0;-0,001;0,001;0,002
7552;29096,877;;29096,877;29096,878;0,001;0,001;-0,069;-0,07
7553;29096,878;;29096,878;29096,878;0;-0,069;-0,248;-0,179
7554;29096,878;;29096,878;29096,947;0,069;-0,248;-2,49;-2,242
7555;29096,947;;29096,947;29097,264;0,317;-2,49;2,232;4,722
7556;29097,264;;29097,264;29100,071;2,807;2,232;0,575;-1,657
7557;29100,071;;29100,071;29100,646;0,575;0,575;-1,026;-1,601
7558;29100,646;;29100,646;29100,646;0;-1,026;1,026;2,052
7559;29100,646;;29100,646;29101,672;1,026;1,026;-0,001;-1,027
7560;29101,672;;29101,672;29101,672;0;-0,001;0,001;0,002
7561;29101,672;;29101,672;29101,673;0,001;0,001;-0,039;-0,04
7562;29101,673;;29101,673;29101,673;0;-0,039;-2,959;-2,92
7563;29101,673;;29101,673;29101,712;0,039;-2,959;2,997;5,956
7564;29101,712;;29101,712;29104,71;2,998;2,997;-0,001;-2,998
7565;29104,71;;29104,71;29104,711;0,001;-0,001;-0,053;-0,052
7566;29104,711;;29104,711;29104,713;0,002;-0,053;-0,294;-0,241
7567;29104,713;;29104,713;29104,768;0,055;-0,294;0,348;0,642
7568;29104,768;;29104,768;29105,117;0,349;0,348;0;-0,348
7569;29105,117;;29105,117;29105,118;0,001;0;-0,038;-0,038
7570;29105,118;;29105,118;29105,119;0,001;-0,038;-0,188;-0,15
7571;29105,119;;29105,119;29105,158;0,039;-0,188;0,226;0,414
7572;29105,158;;29105,158;29105,385;0,227;0,226;-1,656;-1,882
7573;29105,385;;29105,385;29105,386;0,001;-1,656;1,657;3,313
7574;29105,386;;29105,386;29107,043;1,657;1,657;-0,003;-1,66
7575;29107,043;;29107,043;29107,043;0;-0,003;0,003;0,006
7576;29107,043;;29107,043;29107,046;0,003;0,003;-0,001;-0,004
7577;29107,046;;29107,046;29107,046;0;-0,001;0,001;0,002
7578;29107,046;;29107,046;29107,047;0,001;0,001;0;-0,001
7579;29107,047;;29107,047;29107,047;0;0;-0,272;-0,272
7580;29107,047;;29107,047;29107,047;0;-0,272;0,205;0,477
7581;29107,047;;29107,047;29107,319;0,272;0,205;0,039;-0,166
7582;29107,319;;29107,319;29107,386;0,067;0,039;-0,026;-0,065
7583;29107,386;;29107,386;29107,414;0,028;-0,026;0,054;0,08
7584;29107,414;;29107,414;29107,468;0,054;0,054;-0,002;-0,056
7585;29107,468;;29107,468;29107,468;0;-0,002;0,002;0,004
7586;29107,468;;29107,468;29107,47;0,002;0,002;0;-0,002
7587;29107,47;;29107,47;29107,47;0;0;0;0
7588;29107,47;;29107,47;29107,47;0;0;-0,029;-0,029
7589;29107,47;;29107,47;29107,47;0;-0,029;0,008;0,037
7590;29107,47;;29107,47;29107,499;0,029;0,008;-1,438;-1,446
7591;29107,499;;29107,499;29107,52;0,021;-1,438;-0,472;0,966
7592;29107,52;;29107,52;29108,979;1,459;-0,472;-0,253;0,219
7593;29108,979;;29108,979;29110,91;1,931;-0,253;2,182;2,435
7594;29110,91;;29110,91;29113,094;2,184;2,182;-0,909;-3,091
7595;29113,094;;29113,094;29113,096;0,002;-0,909;-0,727;0,182
7597;29113,096;;29113,096;29114,007;0,911;-0,727;0,854;1,581
7598;29114,007;;29114,007;29115,645;1,638;0,854;-1,95;-2,804
7599;29115,645;;29115,645;29116,429;0,784;-1,95;1,32;3,27
7600;29116,429;;29116,429;29119,163;2,734;1,32;-1,738;-3,058
7601;29119,163;;29119,163;29120,577;1,414;-1,738;2,264;4,002
7602;29120,577;;29120,577;29123,729;3,152;2,264;0,337;-1,927
7603;29123,729;;29123,729;29124,617;0,888;0,337;0,551;0,214
7604;29124,617;;29124,617;29125,168;0,551;0,551;-0,001;-0,552
7605;29125,168;;29125,168;29125,168;0;-0,001;-2,027;-2,026
7606;29125,168;;29125,168;29125,169;0,001;-2,027;-1,46;0,567
7607;29125,169;;29125,169;29127,197;2,028;-1,46;3,487;4,947
7608;29127,197;;29127,197;29130,685;3,488;3,487;-0,32;-3,807
7609;29130,685;;29130,685;29130,686;0,001;-0,32;-1,888;-1,568
7610;29130,686;;29130,686;29131,007;0,321;-1,888;-0,822;1,066
7611;29131,007;;29131,007;29133,216;2,209;-0,822;2,949;3,771
7614;29133,216;;29133,216;29136,247;3,031;2,949;-0,226;-3,175
7615;29136,247;;29136,247;29136,329;0,082;-0,226;0,308;0,534
7616;29136,329;;29136,329;29136,637;0,308;0,308;0;-0,308
7617;29136,637;;29136,637;29136,637;0;0;-0,029;-0,029
7618;29136,637;;29136,637;29136,637;0;-0,029;-0,303;-0,274
7619;29136,637;;29136,637;29136,666;0,029;-0,303;0,29;0,593
7620;29136,666;;29136,666;29136,998;0,332;0,29;-0,107;-0,397
7621;29136,998;;29136,998;29137,04;0,042;-0,107;0,148;0,255
7622;29137,04;;29137,04;29137,189;0,149;0,148;-0,018;-0,166
7623;29137,189;;29137,189;29137,19;0,001;-0,018;-0,012;0,006
7624;29137,19;;29137,19;29137,209;0,019;-0,012;-0,515;-0,503
7625;29137,209;;29137,209;29137,24;0,031;-0,515;0,545;1,06
7626;29137,24;;29137,24;29137,786;0,546;0,545;-0,027;-0,572
7627;29137,786;;29137,786;29137,787;0,001;-0,027;-0,294;-0,267
7628;29137,787;;29137,787;29137,815;0,028;-0,294;0,321;0,615
7629;29137,815;;29137,815;29138,137;0,322;0,321;0;-0,321
7630;29138,137;;29138,137;29138,138;0,001;0;-0,026;-0,026
7631;29138,138;;29138,138;29138,139;0,001;-0,026;-0,673;-0,647
7632;29138,139;;29138,139;29138,166;0,027;-0,673;0,7;1,373
7633;29138,166;;29138,166;29138,866;0,7;0,7;-7,076;-7,776
7634;29138,866;;29138,866;29138,866;0;-7,076;3,905;10,981
7635;29138,866;;29138,866;29145,942;7,076;3,905;3,17;-0,735
7636;29145,942;;29145,942;29149,113;3,171;3,17;0,001;-3,169
7637;29149,113;;29149,113;29149,114;0,001;0,001;0;-0,001
7638;29149,114;;29149,114;29149,114;0;0;0;0
7639;29149,114;;29149,114;29149,114;0;0;-1,635;-1,635
7640;29149,114;;29149,114;29149,114;0;-1,635;0,365;2
7641;29149,114;;29149,114;29150,749;1,635;0,365;-7,642;-8,007
7642;29150,749;;29150,749;29152,019;1,27;-7,642;8,912;16,554
7643;29152,019;;29152,019;29160,931;8,912;8,912;-0,376;-9,288
7651;29160,931;;29160,931;29160,931;0;-0,376;-0,21;0,166
7652;29160,931;;29160,931;29161,307;0,376;-0,21;0,586;0,796
7653;29161,307;;29161,307;29161,893;0,586;0,586;-0,001;-0,587
7654;29161,893;;29161,893;29161,893;0;-0,001;0,001;0,002
7655;29161,893;;29161,893;29161,894;0,001;0,001;0;-0,001
7656;29161,894;;29161,894;29161,894;0;0;-0,25;-0,25
7657;29161,894;;29161,894;29161,894;0;-0,25;-1,043;-0,793
7658;29161,894;;29161,894;29162,144;0,25;-1,043;1,254;2,297
7659;29162,144;;29162,144;29163,437;1,293;1,254;-2,781;-4,035
7660;29163,437;;29163,437;29163,476;0,039;-2,781;2,753;5,534
7661;29163,476;;29163,476;29166,296;2,82;2,753;-0,663;-3,416
7662;29166,296;;29166,296;29166,363;0,067;-0,663;-1,18;-0,517
7663;29166,363;;29166,363;29167,093;0,73;-1,18;1,842;3,022
7664;29167,093;;29167,093;29169,003;1,91;1,842;-0,688;-2,53
7665;29169,003;;29169,003;29169,071;0,068;-0,688;0,684;1,372
7666;29169,071;;29169,071;29169,827;0,756;0,684;-0,835;-1,519
7667;29169,827;;29169,827;29169,899;0,072;-0,835;0,763;1,598
7668;29169,899;;29169,899;29170,806;0,907;0,763;0,032;-0,731
7669;29170,806;;29170,806;29170,95;0,144;0,032;-0,001;-0,033
7670;29170,95;;29170,95;29171,062;0,112;-0,001;0,113;0,114
7671;29171,062;;29171,062;29171,175;0,113;0,113;-0,001;-0,114
7672;29171,175;;29171,175;29171,175;0;-0,001;-0,104;-0,103
7673;29171,175;;29171,175;29171,176;0,001;-0,104;0,062;0,166
7674;29171,176;;29171,176;29171,281;0,105;0,062;-2,555;-2,617
7675;29171,281;;29171,281;29171,324;0,043;-2,555;2,597;5,152
7676;29171,324;;29171,324;29173,922;2,598;2,597;-0,075;-2,672
7677;29173,922;;29173,922;29173,923;0,001;-0,075;0,03;0,105
7678;29173,923;;29173,923;29173,999;0,076;0,03;-1,253;-1,283
7679;29173,999;;29173,999;29174,045;0,046;-1,253;1,263;2,516
7680;29174,045;;29174,045;29175,344;1,299;1,263;-0,438;-1,701
7681;29175,344;;29175,344;29175,38;0,036;-0,438;0,472;0,91
7682;29175,38;;29175,38;29175,854;0,474;0,472;-0,014;-0,486
7683;29175,854;;29175,854;29175,856;0,002;-0,014;0,003;0,017
7684;29175,856;;29175,856;29175,872;0,016;0,003;0,012;0,009
7685;29175,872;;29175,872;29175,885;0,013;0,012;-0,019;-0,031
7686;29175,885;;29175,885;29175,886;0,001;-0,019;0,006;0,025
7687;29175,886;;29175,886;29175,906;0,02;0,006;0,005;-0,001
7688;29175,906;;29175,906;29175,92;0,014;0,005;-0,878;-0,883
7689;29175,92;;29175,92;29175,929;0,009;-0,878;0,648;1,526
7690;29175,929;;29175,929;29176,816;0,887;0,648;-0,48;-1,128
7692;29176,816;;29176,816;29177,055;0,239;-0,48;-0,082;0,398
7693;29177,055;;29177,055;29177,774;0,719;-0,082;0,18;0,262
7694;29177,774;;29177,774;29178,575;0,801;0,18;0,011;-0,169
7695;29178,575;;29178,575;29179,196;0,621;0,011;0,527;0,516
7696;29179,196;;29179,196;29179,806;0,61;0,527;-1,46;-1,987
7699;29179,806;;29179,806;29179,889;0,083;-1,46;0,176;1,636
7700;29179,889;;29179,889;29181,432;1,543;0,176;-0,573;-0,749
7701;29181,432;;29181,432;29182,799;1,367;-0,573;1,939;2,512
7702;29182,799;;29182,799;29184,739;1,94;1,939;-0,695;-2,634
7703;29184,739;;29184,739;29184,74;0,001;-0,695;0,392;1,087
7704;29184,74;;29184,74;29185,436;0,696;0,392;-0,913;-1,305
7705;29185,436;;29185,436;29185,74;0,304;-0,913;0,353;1,266
7706;29185,74;;29185,74;29186,957;1,217;0,353;0,527;0,174
7707;29186,957;;29186,957;29187,821;0,864;0,527;0,316;-0,211
7708;29187,821;;29187,821;29188,158;0,337;0,316;-0,266;-0,582
7709;29188,158;;29188,158;29188,179;0,021;-0,266;-0,174;0,092
7710;29188,179;;29188,179;29188,466;0,287;-0,174;0,46;0,634
7711;29188,466;;29188,466;29188,927;0,461;0,46;0;-0,46
7712;29188,927;;29188,927;29188,928;0,001;0;0;0
7713;29188,928;;29188,928;29188,929;0,001;0;-0,043;-0,043
7714;29188,929;;29188,929;29188,93;0,001;-0,043;-0,945;-0,902
7715;29188,93;;29188,93;29188,974;0,044;-0,945;0,933;1,878
7716;29188,974;;29188,974;29189,963;0,989;0,933;-0,752;-1,685
7717;29189,963;;29189,963;29190,019;0,056;-0,752;0,808;1,56
7718;29190,019;;29190,019;29190,827;0,808;0,808;-0,001;-0,809
7719;29190,827;;29190,827;29190,827;0;-0,001;-0,009;-0,008
7720;29190,827;;29190,827;29190,828;0,001;-0,009;-0,013;-0,004
7721;29190,828;;29190,828;29190,838;0,01;-0,013;0,008;0,021
7722;29190,838;;29190,838;29190,861;0,023;0,008;-0,232;-0,24
7723;29190,861;;29190,861;29190,876;0,015;-0,232;0,226;0,458
7724;29190,876;;29190,876;29191,123;0,247;0,226;-0,963;-1,189
7726;29191,123;;29191,123;29191,144;0,021;-0,963;0,919;1,882
7727;29191,144;;29191,144;29192,128;0,984;0,919;-0,472;-1,391
7728;29192,128;;29192,128;29192,193;0,065;-0,472;0,536;1,008
7729;29192,193;;29192,193;29192,73;0,537;0,536;0,001;-0,535
7730;29192,73;;29192,73;29192,731;0,001;0,001;0;-0,001
7731;29192,731;;29192,731;29192,731;0;0;-0,034;-0,034
7732;29192,731;;29192,731;29192,731;0;-0,034;0,001;0,035
7733;29192,731;;29192,731;29192,765;0,034;0,001;0,009;0,008
7734;29192,765;;29192,765;29192,798;0,033;0,009;-0,042;-0,051
7735;29192,798;;29192,798;29192,822;0,024;-0,042;0,019;0,061
7736;29192,822;;29192,822;29192,888;0,066;0,019;-0,147;-0,166
7737;29192,888;;29192,888;29192,935;0,047;-0,147;0,194;0,341
7738;29192,935;;29192,935;29193,129;0,194;0,194;-0,001;-0,195
7739;29193,129;;29193,129;29193,129;0;-0,001;0,001;0,002
7740;29193,129;;29193,129;29193,13;0,001;0,001;0;-0,001
7741;29193,13;;29193,13;29193,13;0;0;0;0
7742;29193,13;;29193,13;29193,13;0;0;0;0
7743;29193,13;;29193,13;29193,13;0;0;-0,042;-0,042
7744;29193,13;;29193,13;29193,13;0;-0,042;-1,296;-1,254
7745;29193,13;;29193,13;29193,172;0,042;-1,296;1,249;2,545
7746;29193,172;;29193,172;29194,51;1,338;1,249;-9,343;-10,592
7747;29194,51;;29194,51;29194,599;0,089;-9,343;9,431;18,774
7748;29194,599;;29194,599;29204,031;9,432;9,431;0;-9,431
7750;29204,031;;29204,031;29204,032;0,001;0;0,001;0,001
7751;29204,032;;29204,032;29204,033;0,001;0,001;-0,001;-0,002
7752;29204,033;;29204,033;29204,033;0;-0,001;-1,074;-1,073
7753;29204,033;;29204,033;29204,034;0,001;-1,074;0,409;1,483
7755;29204,034;;29204,034;29205,109;1,075;0,409;0,662;0,253
7756;29205,109;;29205,109;29205,775;0,666;0,662;-0,03;-0,692
7757;29205,775;;29205,775;29205,779;0,004;-0,03;0,025;0,055
7758;29205,779;;29205,779;29205,813;0,034;0,025;-0,019;-0,044
